# Age =     0.037774
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     0.74157304     0.66173083    -0.78654826     4.66659212  4514.95361328     0.12941694     0.66173083  4514.95361328     4.66659212     0.70642734
     0.74225700     0.66231525    -0.78476125     4.66622925  4517.62890625     0.12942043     0.66231525  4517.62890625     4.66622925     0.70643431
     0.74294090     0.66289419    -0.78297573     4.66587114  4520.29833984     0.12942284     0.66289419  4520.29833984     4.66587114     0.70644093
     0.74362481     0.66346616    -0.78119326     4.66551352  4522.94677734     0.12942383     0.66346616  4522.94677734     4.66551352     0.70644653
     0.74430877     0.66403419    -0.77941740     4.66516113  4525.57958984     0.12942408     0.66403419  4525.57958984     4.66516113     0.70645213
     0.74499267     0.66460192    -0.77765167     4.66481543  4528.23876953     0.12942450     0.66460192  4528.23876953     4.66481543     0.70645857
     0.74567664     0.66517043    -0.77589345     4.66447544  4530.93701172     0.12942539     0.66517043  4530.93701172     4.66447544     0.70646536
     0.74636054     0.66573811    -0.77413666     4.66413784  4533.63134766     0.12942639     0.66573811  4533.63134766     4.66413784     0.70647055
     0.74704444     0.66630352    -0.77237719     4.66380024  4536.29052734     0.12942705     0.66630352  4536.29052734     4.66380024     0.70647264
     0.74772841     0.66686445    -0.77061886     4.66346598  4538.94091797     0.12942792     0.66686445  4538.94091797     4.66346598     0.70647323
     0.74841231     0.66741616    -0.76886904     4.66314173  4541.62011719     0.12942968     0.66741616  4541.62011719     4.66314173     0.70647377
     0.74909627     0.66795981    -0.76712859     4.66282749  4544.34375000     0.12943211     0.66795981  4544.34375000     4.66282749     0.70647424
     0.74978018     0.66850567    -0.76539171     4.66251516  4547.04150391     0.12943318     0.66850567  4547.04150391     4.66251516     0.70647466
     0.75046408     0.66905820    -0.76365304     4.66219759  4549.71337891     0.12943244     0.66905820  4549.71337891     4.66219759     0.70647329
     0.75114805     0.66961229    -0.76191258     4.66187716  4552.37646484     0.12943116     0.66961229  4552.37646484     4.66187716     0.70646870
     0.75183195     0.67016506    -0.76017243     4.66155672  4555.05615234     0.12943010     0.67016506  4555.05615234     4.66155672     0.70646089
     0.75251591     0.67071754    -0.75843441     4.66123533  4557.75537109     0.12943001     0.67071754  4557.75537109     4.66123533     0.70645392
     0.75319982     0.67127335    -0.75669622     4.66090441  4560.46582031     0.12943110     0.67127335  4560.46582031     4.66090441     0.70644885
     0.75388372     0.67183805    -0.75495255     4.66056776  4563.13037109     0.12943126     0.67183805  4563.13037109     4.66056776     0.70644283
     0.75456768     0.67241389    -0.75319964     4.66022110  4565.76171875     0.12942910     0.67241389  4565.76171875     4.66022110     0.70643419
     0.75525159     0.67299956    -0.75143588     4.65986156  4568.39160156     0.12942536     0.67299956  4568.39160156     4.65986156     0.70642328
     0.75593555     0.67359352    -0.74966031     4.65948820  4571.05322266     0.12942123     0.67359352  4571.05322266     4.65948820     0.70641071
     0.75661945     0.67419553    -0.74787569     4.65910339  4573.73437500     0.12941748     0.67419553  4573.73437500     4.65910339     0.70639658
     0.75730342     0.67480755    -0.74608529     4.65870380  4576.39160156     0.12941422     0.67480755  4576.39160156     4.65870380     0.70638168
     0.75798732     0.67543054    -0.74429262     4.65829182  4579.01757812     0.12941112     0.67543054  4579.01757812     4.65829182     0.70636564
     0.75867122     0.67606473    -0.74250031     4.65786886  4581.59765625     0.12940776     0.67606473  4581.59765625     4.65786886     0.70634800
     0.75935519     0.67670870    -0.74071056     4.65743351  4584.12109375     0.12940383     0.67670870  4584.12109375     4.65743351     0.70632845
     0.76003909     0.67736167    -0.73892605     4.65698767  4586.61328125     0.12939908     0.67736167  4586.61328125     4.65698767     0.70630652
     0.76072305     0.67802274    -0.73714787     4.65653181  4589.06396484     0.12939349     0.67802274  4589.06396484     4.65653181     0.70628178
     0.76140696     0.67868990    -0.73537672     4.65606737  4591.48046875     0.12938716     0.67868990  4591.48046875     4.65606737     0.70625436
     0.76209086     0.67936206    -0.73361194     4.65559816  4593.86816406     0.12938023     0.67936206  4593.86816406     4.65559816     0.70622432
     0.76277483     0.68003744    -0.73185223     4.65512371  4596.23437500     0.12937269     0.68003744  4596.23437500     4.65512371     0.70619142
     0.76345873     0.68071455    -0.73009729     4.65464878  4598.58154297     0.12936467     0.68071455  4598.58154297     4.65464878     0.70615584
     0.76414269     0.68139243    -0.72834593     4.65417385  4600.92724609     0.12935627     0.68139243  4600.92724609     4.65417385     0.70611769
     0.76482660     0.68206960    -0.72659713     4.65369940  4603.26953125     0.12934752     0.68206960  4603.26953125     4.65369940     0.70607698
     0.76551050     0.68274504    -0.72485048     4.65322781  4605.61523438     0.12933850     0.68274504  4605.61523438     4.65322781     0.70603424
     0.76619446     0.68341792    -0.72310501     4.65276051  4607.96191406     0.12932926     0.68341792  4607.96191406     4.65276051     0.70598900
     0.76687837     0.68408686    -0.72136062     4.65229750  4610.33544922     0.12931983     0.68408686  4610.33544922     4.65229750     0.70594209
     0.76756233     0.68475103    -0.71961713     4.65184164  4612.72265625     0.12931016     0.68475103  4612.72265625     4.65184164     0.70589340
     0.76824623     0.68540925    -0.71787477     4.65139294  4615.13183594     0.12930028     0.68540925  4615.13183594     4.65139294     0.70584351
     0.76893020     0.68606102    -0.71613365     4.65095282  4617.56982422     0.12929016     0.68606102  4617.56982422     4.65095282     0.70579255
     0.76961410     0.68670523    -0.71439475     4.65052223  4620.02929688     0.12927967     0.68670523  4620.02929688     4.65052223     0.70574069
     0.77029800     0.68734127    -0.71265846     4.65010309  4622.51562500     0.12926881     0.68734127  4622.51562500     4.65010309     0.70568806
     0.77098197     0.68796843    -0.71092564     4.64969587  4625.00830078     0.12925749     0.68796843  4625.00830078     4.64969587     0.70563465
     0.77166587     0.68858588    -0.70919657     4.64930105  4627.51220703     0.12924600     0.68858588  4627.51220703     4.64930105     0.70558071
     0.77234983     0.68919390    -0.70747077     4.64891958  4630.04833984     0.12923516     0.68919390  4630.04833984     4.64891958     0.70552748
     0.77303374     0.68979377    -0.70574707     4.64855003  4632.62109375     0.12922600     0.68979377  4632.62109375     4.64855003     0.70547611
     0.77371764     0.69038564    -0.70402473     4.64819431  4635.24658203     0.12921762     0.69038564  4635.24658203     4.64819431     0.70542639
     0.77440161     0.69096833    -0.70230359     4.64785004  4637.93212891     0.12920758     0.69096833  4637.93212891     4.64785004     0.70537579
     0.77508551     0.69154000    -0.70058280     4.64751673  4640.66748047     0.12919541     0.69154000  4640.66748047     4.64751673     0.70532435
     0.77576947     0.69210249    -0.69885641     4.64718914  4643.37646484     0.12918337     0.69210249  4643.37646484     4.64718914     0.70527458
     0.77645338     0.69265831    -0.69712257     4.64686966  4646.11718750     0.12917267     0.69265831  4646.11718750     4.64686966     0.70522743
     0.77713728     0.69321018    -0.69538373     4.64656067  4648.95458984     0.12916394     0.69321018  4648.95458984     4.64656067     0.70518172
     0.77782124     0.69376206    -0.69364035     4.64625931  4651.78564453     0.12915973     0.69376206  4651.78564453     4.64625931     0.70513862
     0.77850515     0.69431257    -0.69189030     4.64595556  4654.55468750     0.12915458     0.69431257  4654.55468750     4.64595556     0.70509678
     0.77918911     0.69485897    -0.69013178     4.64564610  4657.41015625     0.12914047     0.69485897  4657.41015625     4.64564610     0.70505267
     0.77987301     0.69541466    -0.68835860     4.64532804  4660.33593750     0.12913403     0.69541466  4660.33593750     4.64532804     0.70501155
     0.78055692     0.69598174    -0.68657780     4.64500380  4663.25097656     0.12913422     0.69598174  4663.25097656     4.64500380     0.70497495
     0.78124088     0.69655687    -0.68479836     4.64466524  4666.09570312     0.12912735     0.69655687  4666.09570312     4.64466524     0.70494050
     0.78192478     0.69714493    -0.68301165     4.64431047  4668.92968750     0.12912178     0.69714493  4668.92968750     4.64431047     0.70491165
     0.78260875     0.69774163    -0.68121827     4.64394426  4671.77050781     0.12911904     0.69774163  4671.77050781     4.64394426     0.70488679
     0.78329265     0.69833851    -0.67942679     4.64357948  4674.56689453     0.12911169     0.69833851  4674.56689453     4.64357948     0.70486081
     0.78397655     0.69893885    -0.67765057     4.64321184  4677.30322266     0.12910372     0.69893885  4677.30322266     4.64321184     0.70483541
     0.78466052     0.69954354    -0.67590189     4.64283943  4679.97460938     0.12910059     0.69954354  4679.97460938     4.64283943     0.70481318
     0.78534442     0.70014727    -0.67417544     4.64246798  4682.60644531     0.12909842     0.70014727  4682.60644531     4.64246798     0.70479143
     0.78602839     0.70074654    -0.67246211     4.64209986  4685.23437500     0.12909411     0.70074654  4685.23437500     4.64209986     0.70476723
     0.78671229     0.70134413    -0.67075640     4.64173651  4687.82763672     0.12909093     0.70134413  4687.82763672     4.64173651     0.70474601
     0.78739619     0.70194286    -0.66905469     4.64137697  4690.40429688     0.12909104     0.70194286  4690.40429688     4.64137697     0.70473224
     0.78808016     0.70254093    -0.66735899     4.64101839  4692.99023438     0.12909175     0.70254093  4692.99023438     4.64101839     0.70472091
     0.78876406     0.70313615    -0.66567147     4.64065886  4695.61132812     0.12909079     0.70313615  4695.61132812     4.64065886     0.70470494
     0.78944802     0.70372802    -0.66398680     4.64030266  4698.21826172     0.12908863     0.70372802  4698.21826172     4.64030266     0.70468712
     0.79013193     0.70431525    -0.66230053     4.63995218  4700.79296875     0.12908547     0.70431525  4700.79296875     4.63995218     0.70467257
     0.79081583     0.70489579    -0.66062325     4.63961411  4703.36669922     0.12908351     0.70489579  4703.36669922     4.63961411     0.70466262
     0.79149979     0.70546937    -0.65895951     4.63928890  4705.97265625     0.12908551     0.70546937  4705.97265625     4.63928890     0.70465535
     0.79218370     0.70603579    -0.65729147     4.63896704  4708.61621094     0.12908922     0.70603579  4708.61621094     4.63896704     0.70464528
     0.79286766     0.70659500    -0.65561301     4.63864708  4711.28955078     0.12909076     0.70659500  4711.28955078     4.63864708     0.70463145
     0.79355156     0.70714957    -0.65393227     4.63834429  4714.01123047     0.12908955     0.70714957  4714.01123047     4.63834429     0.70462316
     0.79423547     0.70769316    -0.65224177     4.63805294  4716.78662109     0.12908827     0.70769316  4716.78662109     4.63805294     0.70462596
     0.79491943     0.70822066    -0.65054065     4.63777685  4719.63037109     0.12908836     0.70822066  4719.63037109     4.63777685     0.70463490
     0.79560333     0.70873499    -0.64883763     4.63752794  4722.58789062     0.12908936     0.70873499  4722.58789062     4.63752794     0.70463812
     0.79628730     0.70922291    -0.64712936     4.63729620  4725.57519531     0.12908904     0.70922291  4725.57519531     4.63729620     0.70464194
     0.79697120     0.70969039    -0.64540380     4.63709927  4728.75439453     0.12909600     0.70969039  4728.75439453     4.63709927     0.70466048
     0.79765511     0.71013701    -0.64368129     4.63692379  4731.97167969     0.12909785     0.71013701  4731.97167969     4.63692379     0.70466900
     0.79833907     0.71055013    -0.64194107     4.63678885  4735.29833984     0.12909812     0.71055013  4735.29833984     4.63678885     0.70468378
     0.79902297     0.71093732    -0.64017338     4.63668823  4738.82958984     0.12910163     0.71093732  4738.82958984     4.63668823     0.70470291
     0.79970694     0.71130425    -0.63837844     4.63660622  4742.49414062     0.12910201     0.71130425  4742.49414062     4.63660622     0.70470423
     0.80039084     0.71163851    -0.63659763     4.63657379  4746.25488281     0.12910812     0.71163851  4746.25488281     4.63657379     0.70470709
     0.80107474     0.71196622    -0.63484806     4.63655281  4749.87548828     0.12910888     0.71196622  4749.87548828     4.63655281     0.70469928
     0.80175871     0.71229553    -0.63311952     4.63651752  4753.62402344     0.12911378     0.71229553  4753.62402344     4.63651752     0.70469147
     0.80244261     0.71265239    -0.63139689     4.63645411  4757.09619141     0.12911372     0.71265239  4757.09619141     4.63645411     0.70467746
     0.80312657     0.71303761    -0.62973565     4.63636780  4760.40625000     0.12911557     0.71303761  4760.40625000     4.63636780     0.70466566
     0.80381048     0.71344841    -0.62806600     4.63622379  4763.58496094     0.12911627     0.71344841  4763.58496094     4.63622379     0.70465267
