# Age =     0.033074
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     1.06301904     0.94443524    -0.06168929     4.51399088  5736.15625000     0.12927462     0.94443524  5736.15625000     4.51399088     0.70501578
     1.06370306     0.94520050    -0.06031084     4.51356649  5738.38964844     0.12927452     0.94520050  5738.38964844     4.51356649     0.70501924
     1.06438696     0.94596398    -0.05893827     4.51314354  5740.60449219     0.12927435     0.94596398  5740.60449219     4.51314354     0.70502228
     1.06507087     0.94672596    -0.05757165     4.51272345  5742.81738281     0.12927419     0.94672596  5742.81738281     4.51272345     0.70502502
     1.06575477     0.94748592    -0.05621124     4.51230431  5745.00244141     0.12927400     0.94748592  5745.00244141     4.51230431     0.70502758
     1.06643867     0.94824362    -0.05485735     4.51188850  5747.19189453     0.12927380     0.94824362  5747.19189453     4.51188850     0.70502973
     1.06712270     0.94899917    -0.05351001     4.51147509  5749.37548828     0.12927356     0.94899917  5749.37548828     4.51147509     0.70503145
     1.06780660     0.94975185    -0.05216994     4.51106501  5751.53173828     0.12927325     0.94975185  5751.53173828     4.51106501     0.70503277
     1.06849051     0.95050204    -0.05083710     4.51065683  5753.68212891     0.12927288     0.95050204  5753.68212891     4.51065683     0.70503366
     1.06917441     0.95124906    -0.04951167     4.51025152  5755.81445312     0.12927249     0.95124906  5755.81445312     4.51025152     0.70503420
     1.06985831     0.95199353    -0.04819377     4.50984955  5757.94775391     0.12927201     0.95199353  5757.94775391     4.50984955     0.70503467
     1.07054234     0.95273495    -0.04688321     4.50945091  5760.05029297     0.12927152     0.95273495  5760.05029297     4.50945091     0.70503509
     1.07122624     0.95347321    -0.04558051     4.50905466  5762.14404297     0.12927097     0.95347321  5762.14404297     4.50905466     0.70503539
     1.07191014     0.95420879    -0.04428537     4.50866175  5764.22607422     0.12927039     0.95420879  5764.22607422     4.50866175     0.70503569
     1.07259405     0.95494133    -0.04299773     4.50827169  5766.28613281     0.12926979     0.95494133  5766.28613281     4.50827169     0.70503604
     1.07327795     0.95567137    -0.04171743     4.50788546  5768.34765625     0.12926920     0.95567137  5768.34765625     4.50788546     0.70503598
     1.07396197     0.95639896    -0.04044408     4.50750017  5770.38085938     0.12926854     0.95639896  5770.38085938     4.50750017     0.70503539
     1.07464588     0.95712417    -0.03917798     4.50711918  5772.40234375     0.12926798     0.95712417  5772.40234375     4.50711918     0.70503396
     1.07532978     0.95784742    -0.03791875     4.50673866  5774.40234375     0.12926732     0.95784742  5774.40234375     4.50673866     0.70503157
     1.07601368     0.95856863    -0.03666623     4.50636005  5776.39355469     0.12926672     0.95856863  5776.39355469     4.50636005     0.70502871
     1.07669759     0.95928836    -0.03542025     4.50598526  5778.35644531     0.12926617     0.95928836  5778.35644531     4.50598526     0.70502579
     1.07738161     0.96000683    -0.03418047     4.50561094  5780.30761719     0.12926559     0.96000683  5780.30761719     4.50561094     0.70502371
     1.07806551     0.96072417    -0.03294725     4.50523615  5782.23730469     0.12926503     0.96072417  5782.23730469     4.50523615     0.70502228
     1.07874942     0.96144062    -0.03172038     4.50486422  5784.15820312     0.12926440     0.96144062  5784.15820312     4.50486422     0.70502108
     1.07943332     0.96215647    -0.03049990     4.50449371  5786.06054688     0.12926368     0.96215647  5786.06054688     4.50449371     0.70501888
     1.08011723     0.96287203    -0.02928589     4.50412416  5787.94482422     0.12926283     0.96287203  5787.94482422     4.50412416     0.70501399
     1.08080125     0.96358716    -0.02807797     4.50375414  5789.81640625     0.12926179     0.96358716  5789.81640625     4.50375414     0.70500582
     1.08148515     0.96430266    -0.02687574     4.50338602  5791.66992188     0.12926058     0.96430266  5791.66992188     4.50338602     0.70499629
     1.08216906     0.96501905    -0.02567793     4.50301647  5793.52050781     0.12925911     0.96501905  5793.52050781     4.50301647     0.70498747
     1.08285296     0.96573663    -0.02448335     4.50264692  5795.36572266     0.12925749     0.96573663  5795.36572266     4.50264692     0.70498234
     1.08353686     0.96645600    -0.02329104     4.50227451  5797.18896484     0.12925571     0.96645600  5797.18896484     4.50227451     0.70497948
     1.08422089     0.96717721    -0.02209994     4.50190067  5799.00341797     0.12925383     0.96717721  5799.00341797     4.50190067     0.70497555
     1.08490479     0.96790051    -0.02090953     4.50152445  5800.81152344     0.12925202     0.96790051  5800.81152344     4.50152445     0.70496792
     1.08558869     0.96862698    -0.01971743     4.50114536  5802.62060547     0.12925024     0.96862698  5802.62060547     4.50114536     0.70495653
     1.08627260     0.96935731    -0.01852085     4.50076199  5804.41748047     0.12924854     0.96935731  5804.41748047     4.50076199     0.70494467
     1.08695650     0.97009242    -0.01731706     4.50037336  5806.22802734     0.12924674     0.97009242  5806.22802734     4.50037336     0.70493513
     1.08764052     0.97083414    -0.01610211     4.49997997  5808.06445312     0.12924485     0.97083414  5808.06445312     4.49997997     0.70492756
     1.08832443     0.97158355    -0.01487199     4.49957991  5809.93310547     0.12924267     0.97158355  5809.93310547     4.49957991     0.70491874
     1.08900833     0.97234237    -0.01362228     4.49917459  5811.84716797     0.12924017     0.97234237  5811.84716797     4.49917459     0.70490777
     1.08969223     0.97311127    -0.01234908     4.49876070  5813.80957031     0.12923750     0.97311127  5813.80957031     4.49876070     0.70489550
     1.09037614     0.97389132    -0.01104754     4.49833822  5815.83349609     0.12923521     0.97389132  5815.83349609     4.49833822     0.70488393
     1.09106016     0.97468221    -0.00971339     4.49790907  5817.94091797     0.12923390     0.97468221  5817.94091797     4.49790907     0.70487249
     1.09174407     0.97548211    -0.00834529     4.49747181  5820.12597656     0.12923419     0.97548211  5820.12597656     4.49747181     0.70486110
     1.09242797     0.97628736    -0.00695243     4.49702978  5822.38232422     0.12923573     0.97628736  5822.38232422     4.49702978     0.70485270
     1.09311187     0.97709298    -0.00555012     4.49658585  5824.67773438     0.12923731     0.97709298  5824.67773438     4.49658585     0.70484865
     1.09379578     0.97789758    -0.00414891     4.49614191  5826.98681641     0.12923774     0.97789758  5826.98681641     4.49614191     0.70484573
     1.09447980     0.97870249    -0.00274761     4.49569845  5829.30029297     0.12923647     0.97870249  5829.30029297     4.49569845     0.70484269
     1.09516370     0.97951198    -0.00133319     4.49525118  5831.65576172     0.12923375     0.97951198  5831.65576172     4.49525118     0.70484161
     1.09584761     0.98032933     0.00010846     4.49479723  5834.06396484     0.12923005     0.98032933  5834.06396484     4.49479723     0.70484275
     1.09653151     0.98115623     0.00158924     4.49433374  5836.57861328     0.12922622     0.98115623  5836.57861328     4.49433374     0.70484430
     1.09721541     0.98199153     0.00310722     4.49386454  5839.19042969     0.12922303     0.98199153  5839.19042969     4.49386454     0.70484841
     1.09789944     0.98283207     0.00464765     4.49339294  5841.87744141     0.12922090     0.98283207  5841.87744141     4.49339294     0.70485657
     1.09858334     0.98367512     0.00619741     4.49291945  5844.58789062     0.12921953     0.98367512  5844.58789062     4.49291945     0.70486349
     1.09926724     0.98451877     0.00774901     4.49244785  5847.32226562     0.12921837     0.98451877  5847.32226562     4.49244785     0.70486903
     1.09995115     0.98536110     0.00929873     4.49197721  5850.04199219     0.12921688     0.98536110  5850.04199219     4.49197721     0.70487958
     1.10063505     0.98619896     0.01083596     4.49151039  5852.74023438     0.12921499     0.98619896  5852.74023438     4.49151039     0.70489174
     1.10131907     0.98702931     0.01234875     4.49104881  5855.36279297     0.12921278     0.98702931  5855.36279297     4.49104881     0.70489848
     1.10200286     0.98785055     0.01382538     4.49059534  5857.89306641     0.12921031     0.98785055  5857.89306641     4.49059534     0.70490164
     1.10268688     0.98866236     0.01525950     4.49015045  5860.32812500     0.12920770     0.98866236  5860.32812500     4.49015045     0.70490527
     1.10337090     0.98946506     0.01664865     4.48971415  5862.62890625     0.12920488     0.98946506  5862.62890625     4.48971415     0.70490915
     1.10405469     0.99025965     0.01799409     4.48928547  5864.83056641     0.12920201     0.99025965  5864.83056641     4.48928547     0.70490998
     1.10473871     0.99104697     0.01929989     4.48886442  5866.91064453     0.12919903     0.99104697  5866.91064453     4.48886442     0.70490700
     1.10542250     0.99182755     0.02056853     4.48845005  5868.89843750     0.12919608     0.99182755  5868.89843750     4.48845005     0.70490021
     1.10610652     0.99260259     0.02180437     4.48804045  5870.77734375     0.12919320     0.99260259  5870.77734375     4.48804045     0.70489049
     1.10679054     0.99337244     0.02301032     4.48763561  5872.57910156     0.12919043     0.99337244  5872.57910156     4.48763561     0.70487893
     1.10747433     0.99413687     0.02418916     4.48723602  5874.31396484     0.12918790     0.99413687  5874.31396484     4.48723602     0.70486605
     1.10815835     0.99489719     0.02534493     4.48684072  5875.98437500     0.12918557     0.99489719  5875.98437500     4.48684072     0.70485240
     1.10884213     0.99565303     0.02648010     4.48644924  5877.59765625     0.12918347     0.99565303  5877.59765625     4.48644924     0.70483840
     1.10952616     0.99640554     0.02759886     4.48606110  5879.16259766     0.12918165     0.99640554  5879.16259766     4.48606110     0.70482433
     1.11021018     0.99715501     0.02870445     4.48567581  5880.69287109     0.12918013     0.99715501  5880.69287109     4.48567581     0.70481074
     1.11089396     0.99790186     0.02980037     4.48529291  5882.20361328     0.12917890     0.99790186  5882.20361328     4.48529291     0.70479780
     1.11157799     0.99864721     0.03089146     4.48491144  5883.70898438     0.12917793     0.99864721  5883.70898438     4.48491144     0.70478612
     1.11226177     0.99939162     0.03198115     4.48453236  5885.20800781     0.12917712     0.99939162  5885.20800781     4.48453236     0.70477575
     1.11294580     1.00013673     0.03307432     4.48415184  5886.72314453     0.12917660     1.00013673  5886.72314453     4.48415184     0.70476621
     1.11362982     1.00088286     0.03417461     4.48377132  5888.26513672     0.12917611     1.00088286  5888.26513672     4.48377132     0.70475668
     1.11431360     1.00163150     0.03528531     4.48338985  5889.82324219     0.12917571     1.00163150  5889.82324219     4.48338985     0.70474684
     1.11499763     1.00238407     0.03641047     4.48300409  5891.42724609     0.12917535     1.00238407  5891.42724609     4.48300409     0.70473737
     1.11568141     1.00314045     0.03755197     4.48261595  5893.07714844     0.12917499     1.00314045  5893.07714844     4.48261595     0.70472991
     1.11636543     1.00390315     0.03871273     4.48222208  5894.77246094     0.12917471     1.00390315  5894.77246094     4.48222208     0.70472544
     1.11704946     1.00467193     0.03989388     4.48182487  5896.52685547     0.12917443     1.00467193  5896.52685547     4.48182487     0.70472527
     1.11773324     1.00544751     0.04109599     4.48142099  5898.33007812     0.12917423     1.00544751  5898.33007812     4.48142099     0.70472842
     1.11841726     1.00623047     0.04232053     4.48101091  5900.19531250     0.12917413     1.00623047  5900.19531250     4.48101091     0.70473361
